index,sw_ticks,qpc_position,device_position,frames,flags
2989,2531341261414,2531341398329,79392000,480,0
2990,2531341412837,2531341499109,79392480,480,0
2991,2531341412906,2531341599893,79392960,480,0
2992,2531341561992,2531341699915,79393440,480,0
2993,2531341723590,2531341801212,79393920,480,0
2994,2531341723660,2531341896615,79394400,480,0
2995,2531341878748,2531342002538,79394880,480,0
2996,2531341878799,2531342097600,79395360,480,0
2997,2531342040024,2531342198225,79395840,480,0
2998,2531342195409,2531342298487,79396320,480,0
2999,2531342195466,2531342398901,79396800,480,0
3000,2531342361079,2531342498944,79397280,480,0
3001,2531342511063,2531342594352,79397760,480,0
3002,2531342511112,2531342700617,79398240,480,0
3003,2531342661934,2531342800945,79398720,480,0
3004,2531342823254,2531342895934,79399200,480,0
3005,2531342823334,2531343001459,79399680,480,0
3006,2531342986848,2531343097454,79400160,480,0
3007,2531342988105,2531343202848,79400640,480,0
3008,2531343136007,2531343298345,79401120,480,0
3009,2531343291179,2531343398985,79401600,480,0
3010,2531343291246,2531343499871,79402080,480,0
3011,2531343447321,2531343599812,79402560,480,0
3012,2531343598312,2531343700207,79403040,480,0
3013,2531343598378,2531343800761,79403520,480,0
3014,2531343752336,2531343896160,79404000,480,0
3015,2531343911270,2531344002952,79404480,480,0
3016,2531343911340,2531344097787,79404960,480,0
3017,2531344063546,2531344202746,79405440,480,0
3018,2531344225041,2531344298107,79405920,480,0
3019,2531344225124,2531344398219,79406400,480,0
3020,2531344381750,2531344498438,79406880,480,0
3021,2531344382025,2531344599593,79407360,480,0
3022,2531344534631,2531344700052,79407840,480,0
3023,2531344734986,2531344800746,79408320,480,0
3024,2531344735048,2531344896162,79408800,480,0
3025,2531344912813,2531345001580,79409280,480,0
3026,2531344912872,2531345096948,79409760,480,0
3027,2531345091205,2531345202949,79410240,480,0
3028,2531345091260,2531345298040,79410720,480,0
3029,2531345252658,2531345398800,79411200,480,0
3030,2531345464256,2531345499109,79411680,480,0
3031,2531345464325,2531345599618,79412160,480,0
3032,2531345664642,2531345694979,79412640,480,0
3033,2531345664723,2531345796563,79413120,480,0
3034,2531345831376,2531345901529,79413600,480,0
3035,2531345831458,2531346000481,79414080,480,0
3036,2531345923014,2531346097854,79414560,480,0
3037,2531346075830,2531346198805,79415040,480,0
3038,2531346075926,2531346298981,79415520,480,0
3039,2531346228922,2531346400819,79416000,480,0
3040,2531346381737,2531346499245,79416480,480,0
3041,2531346381795,2531346600005,79416960,480,0
3042,2531346540365,2531346695322,79417440,480,0
3043,2531346692192,2531346795960,79417920,480,0
3044,2531346692276,2531346901115,79418400,480,0
3045,2531346843820,2531346996806,79418880,480,0
3046,2531347004280,2531347096867,79419360,480,0
3047,2531347004345,2531347202808,79419840,480,0
3048,2531347154679,2531347297848,79420320,480,0
3049,2531347311094,2531347398036,79420800,480,0
3050,2531347311178,2531347499284,79421280,480,0
3051,2531347462771,2531347599763,79421760,480,0
3052,2531347616844,2531347699861,79422240,480,0
3053,2531347616914,2531347800418,79422720,480,0
3054,2531347777079,2531347895687,79423200,480,0
3055,2531347777162,2531348001567,79423680,480,0
3056,2531347924426,2531348096923,79424160,480,0
3057,2531348080695,2531348202811,79424640,480,0
3058,2531348080764,2531348298147,79425120,480,0
3059,2531348234795,2531348398742,79425600,480,0
3060,2531348392157,2531348498984,79426080,480,0
3061,2531348392198,2531348599256,79426560,480,0
3062,2531348556748,2531348699692,79427040,480,0
3063,2531348714231,2531348801776,79427520,480,0
3064,2531348714453,2531348896783,79428000,480,0
3065,2531348864440,2531348997505,79428480,480,0
3066,2531349034949,2531349098165,79428960,480,0
3067,2531349035037,2531349198308,79429440,480,0
3068,2531349193178,2531349298832,79429920,480,0
3069,2531349193233,2531349400025,79430400,480,0
3070,2531349339176,2531349500048,79430880,480,0
3071,2531349493247,2531349600466,79431360,480,0
3072,2531349493609,2531349695570,79431840,480,0
3073,2531349657448,2531349801262,79432320,480,0
3074,2531349812571,2531349897010,79432800,480,0
3075,2531349813028,2531350002880,79433280,480,0
3076,2531349972212,2531350097598,79433760,480,0
3077,2531349972288,2531350198624,79434240,480,0
3078,2531350126955,2531350298853,79434720,480,0
3079,2531350288245,2531350399354,79435200,480,0
3080,2531350288298,2531350499125,79435680,480,0
3081,2531350437436,2531350599908,79436160,480,0
3082,2531350598558,2531350695348,79436640,480,0
3083,2531350598635,2531350800931,79437120,480,0
3084,2531350752557,2531350896180,79437600,480,0
3085,2531350910087,2531351002022,79438080,480,0
3086,2531350910147,2531351097584,79438560,480,0
3087,2531351060038,2531351193552,79439040,480,0
3088,2531351215305,2531351298538,79439520,480,0
3089,2531351215355,2531351398985,79440000,480,0
3090,2531351376324,2531351499320,79440480,480,0
3091,2531351376384,2531351599970,79440960,480,0
3092,2531351533114,2531351695490,79441440,480,0
3093,2531351692440,2531351801237,79441920,480,0
3094,2531351692498,2531351896799,79442400,480,0
3095,2531351854140,2531352001779,79442880,480,0
3096,2531352012779,2531352097248,79443360,480,0
3097,2531352012835,2531352197877,79443840,480,0
3098,2531352172859,2531352297992,79444320,480,0
3099,2531352172934,2531352398748,79444800,480,0
3100,2531352336069,2531352498607,79445280,480,0
3101,2531352495748,2531352599302,79445760,480,0
3102,2531352495788,2531352699704,79446240,480,0
3103,2531352651860,2531352800572,79446720,480,0
3104,2531352813612,2531352895638,79447200,480,0
3105,2531352813690,2531353001346,79447680,480,0
3106,2531352976033,2531353096840,79448160,480,0
3107,2531352976357,2531353202560,79448640,480,0
3108,2531353129722,2531353298039,79449120,480,0
3109,2531353284902,2531353397960,79449600,480,0
3110,2531353284966,2531353493264,79450080,480,0
3111,2531353438884,2531353599405,79450560,480,0
3112,2531353598470,2531353699900,79451040,480,0
3113,2531353598652,2531353800688,79451520,480,0
3114,2531353753864,2531353895792,79452000,480,0
3115,2531353909314,2531354001451,79452480,480,0
3116,2531353909403,2531354096870,79452960,480,0
3117,2531354063591,2531354202567,79453440,480,0
3118,2531354223827,2531354297500,79453920,480,0
3119,2531354223907,2531354398426,79454400,480,0
3120,2531354381618,2531354498344,79454880,480,0
3121,2531354381665,2531354599459,79455360,480,0
3122,2531354533708,2531354699301,79455840,480,0
3123,2531354685788,2531354800701,79456320,480,0
3124,2531354685847,2531354895733,79456800,480,0
3125,2531354852097,2531355001457,79457280,480,0
3126,2531355013519,2531355101263,79457760,480,0
3127,2531355013600,2531355196219,79458240,480,0
3128,2531355153232,2531355301395,79458720,480,0
3129,2531355315289,2531355396995,79459200,480,0
3130,2531355315357,2531355502408,79459680,480,0
3131,2531355479504,2531355598167,79460160,480,0
3132,2531355479605,2531355699800,79460640,480,0
3133,2531355647759,2531355799428,79461120,480,0
3134,2531355781473,2531355900218,79461600,480,0
3135,2531355781543,2531356000384,79462080,480,0
3136,2531355936137,2531356095841,79462560,480,0
3137,2531356089371,2531356201242,79463040,480,0
3138,2531356089455,2531356296543,79463520,480,0
3139,2531356239227,2531356402561,79464000,480,0
3140,2531356398161,2531356497231,79464480,480,0
3141,2531356398196,2531356598582,79464960,480,0
3142,2531356558384,2531356698554,79465440,480,0
3143,2531356714915,2531356802482,79465920,480,0
3144,2531356714980,2531356898205,79466400,480,0
3145,2531356873052,2531356999172,79466880,480,0
3146,2531356873129,2531357099790,79467360,480,0
3147,2531357026822,2531357200599,79467840,480,0
3148,2531357189412,2531357295295,79468320,480,0
3149,2531357189469,2531357400888,79468800,480,0
3150,2531357343035,2531357496353,79469280,480,0
3151,2531357507247,2531357596693,79469760,480,0
3152,2531357507338,2531357702278,79470240,480,0
3153,2531357662457,2531357802534,79470720,480,0
3154,2531357812594,2531357898454,79471200,480,0
3155,2531357812875,2531357998836,79471680,480,0
3156,2531357960959,2531358099812,79472160,480,0
3157,2531358122930,2531358199737,79472640,480,0
3158,2531358123010,2531358300264,79473120,480,0
3159,2531358274452,2531358395409,79473600,480,0
3160,2531358274515,2531358500725,79474080,480,0
3161,2531358424846,2531358596630,79474560,480,0
3162,2531358573371,2531358702220,79475040,480,0
3163,2531358737094,2531358802561,79475520,480,0
3164,2531358737174,2531358898246,79476000,480,0
3165,2531358892565,2531358998876,79476480,480,0
3166,2531358892620,2531359099279,79476960,480,0
3167,2531359045801,2531359199825,79477440,480,0
3168,2531359204485,2531359300581,79477920,480,0
3169,2531359204558,2531359396826,79478400,480,0
3170,2531359355783,2531359501068,79478880,480,0
3171,2531359511840,2531359600419,79479360,480,0
3172,2531359511938,2531359695344,79479840,480,0
3173,2531359663945,2531359800952,79480320,480,0
3174,2531359823436,2531359898174,79480800,480,0
3175,2531359823516,2531360001596,79481280,480,0
3176,2531360103046,2531360100521,79481760,480,0
3177,2531360103106,2531360198638,79482240,480,0
3178,2531360103125,2531360298564,79482720,480,0
3179,2531360298754,2531360398784,79483200,480,0
3180,2531360298810,2531360499675,79483680,480,0
3181,2531360461932,2531360599647,79484160,480,0
3182,2531360616075,2531360695028,79484640,480,0
3183,2531360616120,2531360802084,79485120,480,0
3184,2531360779669,2531360896724,79485600,480,0
3185,2531360779731,2531361002094,79486080,480,0
3186,2531360931454,2531361098131,79486560,480,0
3187,2531361080770,2531361198516,79487040,480,0
3188,2531361080825,2531361299048,79487520,480,0
3189,2531361236474,2531361399151,79488000,480,0
3190,2531361392180,2531361499477,79488480,480,0
3191,2531361392242,2531361599883,79488960,480,0
3192,2531361559577,2531361702780,79489440,480,0
3193,2531361720070,2531361793329,79489920,480,0
3194,2531361720157,2531361899225,79490400,480,0
3195,2531361882520,2531361999592,79490880,480,0
3196,2531361882588,2531362100328,79491360,480,0
3197,2531362031946,2531362195373,79491840,480,0
3198,2531362193927,2531362301676,79492320,480,0
3199,2531362193996,2531362396252,79492800,480,0
3200,2531362354268,2531362501827,79493280,480,0
3201,2531362513646,2531362599950,79493760,480,0
3202,2531362513719,2531362702934,79494240,480,0
3203,2531362670826,2531362798665,79494720,480,0
3204,2531362671035,2531362898592,79495200,480,0
3205,2531362835986,2531362998853,79495680,480,0
3206,2531362991363,2531363099539,79496160,480,0
3207,2531362991427,2531363199714,79496640,480,0
3208,2531363151049,2531363299769,79497120,480,0
3209,2531363311968,2531363395032,79497600,480,0
3210,2531363312052,2531363500790,79498080,480,0
3211,2531363472802,2531363596280,79498560,480,0
3212,2531363630565,2531363701817,79499040,480,0
3213,2531363631116,2531363802430,79499520,480,0
3214,2531363781708,2531363897957,79500000,480,0
3215,2531363781790,2531363999012,79500480,480,0
3216,2531363937072,2531364099493,79500960,480,0
3217,2531364095978,2531364199320,79501440,480,0
3218,2531364096037,2531364299728,79501920,480,0
3219,2531364251456,2531364400541,79502400,480,0
3220,2531364411218,2531364502687,79502880,480,0
3221,2531364411300,2531364598949,79503360,480,0
3222,2531364562768,2531364699201,79503840,480,0
3223,2531364716049,2531364799399,79504320,480,0
3224,2531364716128,2531364899437,79504800,480,0
3225,2531364877247,2531365000019,79505280,480,0
3226,2531364877332,2531365095341,79505760,480,0
3227,2531365036830,2531365200954,79506240,480,0
3228,2531365198071,2531365296483,79506720,480,0
3229,2531365198108,2531365401572,79507200,480,0
3230,2531365354076,2531365497446,79507680,480,0
3231,2531365502923,2531365597551,79508160,480,0
3232,2531365502978,2531365702352,79508640,480,0
3233,2531365659250,2531365793078,79509120,480,0
3234,2531365812324,2531365898842,79509600,480,0
3235,2531365812394,2531365999626,79510080,480,0
3236,2531365968084,2531366100743,79510560,480,0
3237,2531365968696,2531366195042,79511040,480,0
3238,2531366129778,2531366300468,79511520,480,0
3239,2531366283708,2531366395722,79512000,480,0
3240,2531366283778,2531366501117,79512480,480,0
3241,2531366434000,2531366596683,79512960,480,0
3242,2531366590848,2531366702427,79513440,480,0
3243,2531366590906,2531366803065,79513920,480,0
3244,2531366740683,2531366893516,79514400,480,0
3245,2531366896573,2531366999885,79514880,480,0
3246,2531366896630,2531367095285,79515360,480,0
3247,2531367051453,2531367200995,79515840,480,0
3248,2531367207592,2531367296172,79516320,480,0
3249,2531367207659,2531367401443,79516800,480,0
3250,2531367365642,2531367496537,79517280,480,0
3251,2531367523852,2531367597082,79517760,480,0
3252,2531367523903,2531367702588,79518240,480,0
3253,2531367675244,2531367792803,79518720,480,0
3254,2531367675318,2531367898466,79519200,480,0
3255,2531367835451,2531368001689,79519680,480,0
3256,2531367990507,2531368099212,79520160,480,0
3257,2531367990561,2531368199504,79520640,480,0
3258,2531368152419,2531368299848,79521120,480,0
3259,2531368302814,2531368395009,79521600,480,0
3260,2531368302906,2531368500598,79522080,480,0
3261,2531368457089,2531368596434,79522560,480,0
3262,2531368610111,2531368701383,79523040,480,0
3263,2531368610176,2531368801847,79523520,480,0
3264,2531368765751,2531368897085,79524000,480,0
3265,2531368920212,2531369003158,79524480,480,0
3266,2531368920279,2531369098618,79524960,480,0
3267,2531369069453,2531369199015,79525440,480,0
3268,2531369225742,2531369299133,79525920,480,0
3269,2531369225820,2531369399198,79526400,480,0
3270,2531369383718,2531369500156,79526880,480,0
3271,2531369383788,2531369600182,79527360,480,0
3272,2531369535821,2531369695359,79527840,480,0
3273,2531369692743,2531369800920,79528320,480,0
3274,2531369692792,2531369896018,79528800,480,0
3275,2531369852682,2531370001641,79529280,480,0
3276,2531370012179,2531370097776,79529760,480,0
3277,2531370012251,2531370192954,79530240,480,0
3278,2531370161214,2531370298965,79530720,480,0
3279,2531370326260,2531370399361,79531200,480,0
3280,2531370326346,2531370499348,79531680,480,0
3281,2531370481136,2531370601062,79532160,480,0
3282,2531370481221,2531370695727,79532640,480,0
3283,2531370629214,2531370801187,79533120,480,0
3284,2531370784224,2531370896435,79533600,480,0
3285,2531370784438,2531371001975,79534080,480,0
3286,2531370935917,2531371097700,79534560,480,0
3287,2531371090014,2531371198251,79535040,480,0
3288,2531371090078,2531371298975,79535520,480,0
3289,2531371247094,2531371398800,79536000,480,0
3290,2531371403580,2531371498983,79536480,480,0
3291,2531371403658,2531371600119,79536960,480,0
3292,2531371552283,2531371700646,79537440,480,0
3293,2531371724462,2531371800810,79537920,480,0
3294,2531371724535,2531371896207,79538400,480,0
3295,2531371869888,2531372001711,79538880,480,0
3296,2531371869955,2531372097498,79539360,480,0
3297,2531372024576,2531372193272,79539840,480,0
3298,2531372186971,2531372298723,79540320,480,0
3299,2531372187034,2531372398956,79540800,480,0
3300,2531372349514,2531372499353,79541280,480,0
3301,2531372502314,2531372600140,79541760,480,0
3302,2531372502392,2531372696010,79542240,480,0
3303,2531372652494,2531372801443,79542720,480,0
3304,2531372814043,2531372896590,79543200,480,0
3305,2531372814112,2531373002106,79543680,480,0
3306,2531372974597,2531373097936,79544160,480,0
3307,2531372974897,2531373198430,79544640,480,0
3308,2531373125150,2531373298386,79545120,480,0
3309,2531373282430,2531373399059,79545600,480,0
3310,2531373282497,2531373498922,79546080,480,0
3311,2531373440190,2531373600432,79546560,480,0
3312,2531373592592,2531373701061,79547040,480,0
3313,2531373592700,2531373800401,79547520,480,0
3314,2531373744194,2531373896000,79548000,480,0
3315,2531373898290,2531374001663,79548480,480,0
3316,2531373898364,2531374097044,79548960,480,0
3317,2531374059851,2531374202728,79549440,480,0
3318,2531374208319,2531374298084,79549920,480,0
3319,2531374208403,2531374398476,79550400,480,0
3320,2531374365339,2531374498690,79550880,480,0
3321,2531374572360,2531374599700,79551360,480,0
3322,2531374572431,2531374699726,79551840,480,0
3323,2531374662215,2531374801513,79552320,480,0
3324,2531374823977,2531374896436,79552800,480,0
3325,2531374824039,2531375001975,79553280,480,0
3326,2531374981123,2531375097815,79553760,480,0
3327,2531374981203,2531375198739,79554240,480,0
3328,2531375138322,2531375298526,79554720,480,0
3329,2531375297080,2531375399053,79555200,480,0
3330,2531375297153,2531375499476,79555680,480,0
3331,2531375450569,2531375599817,79556160,480,0
3332,2531375611645,2531375700211,79556640,480,0
3333,2531375611706,2531375800864,79557120,480,0
3334,2531375764077,2531375896281,79557600,480,0
3335,2531375920599,2531376001543,79558080,480,0
3336,2531375920689,2531376097752,79558560,480,0
3337,2531376080480,2531376202766,79559040,480,0
3338,2531376080544,2531376298674,79559520,480,0
3339,2531376235869,2531376399117,79560000,480,0
3340,2531376392120,2531376499035,79560480,480,0
3341,2531376392307,2531376599528,79560960,480,0
3342,2531376557720,2531376702384,79561440,480,0
3343,2531376719508,2531376793233,79561920,480,0
3344,2531376719577,2531376898705,79562400,480,0
3345,2531376873771,2531376999551,79562880,480,0
3346,2531376873818,2531377099461,79563360,480,0
3347,2531377027956,2531377200001,79563840,480,0
3348,2531377182510,2531377300228,79564320,480,0
3349,2531377182568,2531377395119,79564800,480,0
3350,2531377337259,2531377500748,79565280,480,0
3351,2531377493679,2531377597976,79565760,480,0
3352,2531377493757,2531377698184,79566240,480,0
3353,2531377655209,2531377799138,79566720,480,0
3354,2531377813759,2531377894442,79567200,480,0
3355,2531377813833,2531378001578,79567680,480,0
3356,2531377966879,2531378096391,79568160,480,0
3357,2531378126102,2531378202164,79568640,480,0
3358,2531378126194,2531378298482,79569120,480,0
3359,2531378283546,2531378397810,79569600,480,0
3360,2531378284188,2531378499109,79570080,480,0
3361,2531378437745,2531378599293,79570560,480,0
3362,2531378587075,2531378699465,79571040,480,0
3363,2531378587125,2531378800264,79571520,480,0
3364,2531378743900,2531378895235,79572000,480,0
3365,2531378899127,2531379001095,79572480,480,0
3366,2531378899200,2531379096773,79572960,480,0
3367,2531379054266,2531379202665,79573440,480,0
3368,2531379208793,2531379297480,79573920,480,0
3369,2531379208858,2531379398226,79574400,480,0
3370,2531379354355,2531379498315,79574880,480,0
3371,2531379509733,2531379593808,79575360,480,0
3372,2531379509834,2531379699204,79575840,480,0
3373,2531379664307,2531379799567,79576320,480,0
3374,2531379815952,2531379900070,79576800,480,0
3375,2531379816033,2531380001064,79577280,480,0
3376,2531379963681,2531380096752,79577760,480,0
3377,2531380130512,2531380205508,79578240,480,0
3378,2531380130599,2531380298196,79578720,480,0
3379,2531380280389,2531380398279,79579200,480,0
3380,2531380280466,2531380498500,79579680,480,0
3381,2531380437525,2531380599636,79580160,480,0
3382,2531380591094,2531380700580,79580640,480,0
3383,2531380591136,2531380801423,79581120,480,0
3384,2531380854642,2531380896874,79581600,480,0
3385,2531380854709,2531381002229,79582080,480,0
3386,2531381120196,2531381099448,79582560,480,0
3387,2531381120276,2531381201394,79583040,480,0
3388,2531381120296,2531381299882,79583520,480,0
3389,2531381317556,2531381400360,79584000,480,0
3390,2531381317619,2531381501458,79584480,480,0
3391,2531381532127,2531381597777,79584960,480,0
3392,2531381532180,2531381698411,79585440,480,0
3393,2531381681095,2531381799153,79585920,480,0
3394,2531381681162,2531381899405,79586400,480,0
3395,2531381836337,2531381999551,79586880,480,0
3396,2531382003185,2531382101409,79587360,480,0
3397,2531382003242,2531382195293,79587840,480,0
3398,2531382154396,2531382300967,79588320,480,0
3399,2531382371389,2531382397149,79588800,480,0
3400,2531382371453,2531382502047,79589280,480,0
3401,2531382371468,2531382597707,79589760,480,0
3402,2531382627334,2531382698825,79590240,480,0
3403,2531382627427,2531382799086,79590720,480,0
3404,2531382781529,2531382900210,79591200,480,0
3405,2531382781611,2531382999559,79591680,480,0
3406,2531382934328,2531383100792,79592160,480,0
3407,2531383089501,2531383200799,79592640,480,0
3408,2531383089564,2531383295851,79593120,480,0
3409,2531383253863,2531383401664,79593600,480,0
3410,2531383409992,2531383496801,79594080,480,0
3411,2531383410089,2531383597938,79594560,480,0
3412,2531383559826,2531383697875,79595040,480,0
3413,2531383716190,2531383798161,79595520,480,0
3414,2531383716606,2531383899069,79596000,480,0
3415,2531383877274,2531383999170,79596480,480,0
3416,2531383877357,2531384100580,79596960,480,0
3417,2531384027904,2531384199905,79597440,480,0
3418,2531384183815,2531384300241,79597920,480,0
3419,2531384183872,2531384395527,79598400,480,0
3420,2531384341008,2531384501483,79598880,480,0
3421,2531384490422,2531384599898,79599360,480,0
3422,2531384490470,2531384699661,79599840,480,0
3423,2531384647275,2531384800461,79600320,480,0
3424,2531384802032,2531384900179,79600800,480,0
3425,2531384802108,2531385000624,79601280,480,0
3426,2531384956194,2531385096765,79601760,480,0
3427,2531385111682,2531385202136,79602240,480,0
3428,2531385111782,2531385302314,79602720,480,0
3429,2531385261396,2531385398294,79603200,480,0
3430,2531385421322,2531385498696,79603680,480,0
3431,2531385421527,2531385599432,79604160,480,0
3432,2531385587178,2531385701062,79604640,480,0
3433,2531385587228,2531385800037,79605120,480,0
3434,2531385745115,2531385895284,79605600,480,0
3435,2531385899651,2531386001311,79606080,480,0
3436,2531385899756,2531386096540,79606560,480,0
3437,2531386052883,2531386203010,79607040,480,0
3438,2531386204583,2531386297493,79607520,480,0
3439,2531386204647,2531386398246,79608000,480,0
3440,2531386361553,2531386500293,79608480,480,0
3441,2531386515030,2531386600561,79608960,480,0
3442,2531386515095,2531386700268,79609440,480,0
3443,2531386670813,2531386800488,79609920,480,0
3444,2531386670876,2531386895279,79610400,480,0
3445,2531386838568,2531387001121,79610880,480,0
3446,2531386991046,2531387099293,79611360,480,0
3447,2531386991104,2531387200171,79611840,480,0
3448,2531387146562,2531387300041,79612320,480,0
3449,2531387303862,2531387400150,79612800,480,0
3450,2531387303952,2531387501119,79613280,480,0
3451,2531387454830,2531387597197,79613760,480,0
3452,2531387617829,2531387702601,79614240,480,0
3453,2531387617906,2531387802470,79614720,480,0
3454,2531387762412,2531387898074,79615200,480,0
3455,2531387921891,2531387999463,79615680,480,0
3456,2531387921960,2531388099932,79616160,480,0
3457,2531388072568,2531388200266,79616640,480,0
3458,2531388072675,2531388300144,79617120,480,0
3459,2531388231799,2531388395262,79617600,480,0
3460,2531388388255,2531388500906,79618080,480,0
3461,2531388388309,2531388596089,79618560,480,0
3462,2531388543531,2531388701581,79619040,480,0
3463,2531388706514,2531388801773,79619520,480,0
3464,2531388706596,2531388896918,79620000,480,0
3465,2531388860352,2531389002617,79620480,480,0
3466,2531389018469,2531389098696,79620960,480,0
3467,2531389018514,2531389199838,79621440,480,0
3468,2531389170588,2531389300102,79621920,480,0
3469,2531389324578,2531389400267,79622400,480,0
3470,2531389324666,2531389501392,79622880,480,0
3471,2531389474855,2531389597394,79623360,480,0
3472,2531389633691,2531389703129,79623840,480,0
3473,2531389633773,2531389793807,79624320,480,0
3474,2531389792849,2531389899665,79624800,480,0
3475,2531389792916,2531389999491,79625280,480,0
3476,2531389958189,2531390095416,79625760,480,0
3477,2531390105014,2531390204118,79626240,480,0
3478,2531390105061,2531390296406,79626720,480,0
3479,2531390263826,2531390402419,79627200,480,0
3480,2531390421987,2531390497218,79627680,480,0
3481,2531390422060,2531390598150,79628160,480,0
3482,2531390571387,2531390698734,79628640,480,0
3483,2531390728749,2531390800319,79629120,480,0
3484,2531390728813,2531390899473,79629600,480,0
3485,2531390883006,2531390999570,79630080,480,0
3486,2531390883076,2531391100417,79630560,480,0
3487,2531391043503,2531391195719,79631040,480,0
3488,2531391193865,2531391301112,79631520,480,0
3489,2531391193952,2531391396669,79632000,480,0
3490,2531391355701,2531391502062,79632480,480,0
3491,2531391514428,2531391598918,79632960,480,0
3492,2531391514534,2531391694178,79633440,480,0
3493,2531391672832,2531391798919,79633920,480,0
3494,2531391672908,2531391898952,79634400,480,0
3495,2531391836709,2531391999972,79634880,480,0
3496,2531391996128,2531392100087,79635360,480,0
3497,2531391996197,2531392195317,79635840,480,0
3498,2531392151833,2531392301095,79636320,480,0
3499,2531392317505,2531392396855,79636800,480,0
3500,2531392317583,2531392501816,79637280,480,0
3501,2531392477425,2531392597773,79637760,480,0
3502,2531392477498,2531392703013,79638240,480,0
3503,2531392634091,2531392798223,79638720,480,0
3504,2531392790440,2531392898375,79639200,480,0
3505,2531392790497,2531392998748,79639680,480,0
3506,2531392957415,2531393099926,79640160,480,0
3507,2531393107748,2531393199048,79640640,480,0
3508,2531393107815,2531393299020,79641120,480,0
3509,2531393263630,2531393399290,79641600,480,0
3510,2531393422693,2531393500049,79642080,480,0
3511,2531393422771,2531393600314,79642560,480,0
3512,2531393574978,2531393695465,79643040,480,0
3513,2531393575053,2531393800745,79643520,480,0
3514,2531393733033,2531393896023,79644000,480,0
3515,2531393887987,2531394001486,79644480,480,0
3516,2531393888039,2531394097847,79644960,480,0
3517,2531394054515,2531394202237,79645440,480,0
3518,2531394214410,2531394297478,79645920,480,0
3519,2531394214743,2531394398209,79646400,480,0
3520,2531394374598,2531394498430,79646880,480,0
3521,2531394374659,2531394599113,79647360,480,0
3522,2531394525021,2531394694388,79647840,480,0
3523,2531394686522,2531394799776,79648320,480,0
3524,2531394686577,2531394899943,79648800,480,0
3525,2531394852959,2531395000863,79649280,480,0
3526,2531395008077,2531395096137,79649760,480,0
3527,2531395008117,2531395201487,79650240,480,0
3528,2531395165741,2531395297174,79650720,480,0
3529,2531395323120,2531395400429,79651200,480,0
3530,2531395323164,2531395501264,79651680,480,0
3531,2531395473497,2531395597284,79652160,480,0
3532,2531395635810,2531395702891,79652640,480,0
3533,2531395635909,2531395798345,79653120,480,0
3534,2531395800038,2531395899115,79653600,480,0
3535,2531395800089,2531395998740,79654080,480,0
3536,2531395949154,2531396100164,79654560,480,0
3537,2531396106585,2531396200303,79655040,480,0
3538,2531396106656,2531396295633,79655520,480,0
3539,2531396263109,2531396401147,79656000,480,0
3540,2531396425739,2531396496540,79656480,480,0
3541,2531396425809,2531396597930,79656960,480,0
3542,2531396576806,2531396703002,79657440,480,0
3543,2531396576917,2531396793100,79657920,480,0
3544,2531396732404,2531396893823,79658400,480,0
3545,2531396890219,2531396999898,79658880,480,0
3546,2531396890279,2531397095600,79659360,480,0
3547,2531397040182,2531397201945,79659840,480,0
3548,2531397199713,2531397296805,79660320,480,0
3549,2531397199774,2531397402130,79660800,480,0
3550,2531397357925,2531397496959,79661280,480,0
3551,2531397514449,2531397597895,79661760,480,0
3552,2531397514532,2531397693671,79662240,480,0
3553,2531397669601,2531397798815,79662720,480,0
3554,2531397839583,2531397898958,79663200,480,0
3555,2531397839665,2531397999666,79663680,480,0
3556,2531397997045,2531398100042,79664160,480,0
3557,2531397997240,2531398195218,79664640,480,0
3558,2531398152402,2531398300961,79665120,480,0
3559,2531398303216,2531398395829,79665600,480,0
3560,2531398303257,2531398501385,79666080,480,0
3561,2531398459683,2531398597107,79666560,480,0
3562,2531398615060,2531398702270,79667040,480,0
3563,2531398615137,2531398798126,79667520,480,0
3564,2531398771319,2531398898334,79668000,480,0
3565,2531398771367,2531398998507,79668480,480,0
3566,2531398920176,2531399099078,79668960,480,0
3567,2531399073506,2531399199333,79669440,480,0
3568,2531399073558,2531399299494,79669920,480,0
3569,2531399226923,2531399399612,79670400,480,0
3570,2531399379309,2531399500535,79670880,480,0
3571,2531399379358,2531399595488,79671360,480,0
3572,2531399538677,2531399700974,79671840,480,0
3573,2531399684789,2531399801709,79672320,480,0
3574,2531399684830,2531399896853,79672800,480,0
3575,2531399839002,2531400002838,79673280,480,0
3576,2531399991428,2531400099786,79673760,480,0
3577,2531399991468,2531400199748,79674240,480,0
3578,2531400143169,2531400295106,79674720,480,0
3579,2531400296875,2531400400828,79675200,480,0
3580,2531400296930,2531400496052,79675680,480,0
3581,2531400452910,2531400596142,79676160,480,0
3582,2531400609450,2531400701722,79676640,480,0
3583,2531400609517,2531400802109,79677120,480,0
3584,2531400760554,2531400897643,79677600,480,0
3585,2531400922862,2531400998842,79678080,480,0
3586,2531400922923,2531401099574,79678560,480,0
3587,2531401077568,2531401199964,79679040,480,0
3588,2531401077618,2531401295830,79679520,480,0
3589,2531401237528,2531401400535,79680000,480,0
3590,2531401398370,2531401495740,79680480,480,0
3591,2531401398412,2531401596404,79680960,480,0
3592,2531401554825,2531401702056,79681440,480,0
3593,2531401711685,2531401797196,79681920,480,0
3594,2531401711746,2531401898442,79682400,480,0
3595,2531401862321,2531401999307,79682880,480,0
