index,sw_ticks,qpc_position,device_position,frames,flags,phase
2853,2587061984774,2587062198289,346851840,480,0,1
2854,2587062141170,2587062293536,346852320,480,0,1
2855,2587062296875,2587062393905,346852800,480,0,1
2856,2587062296935,2587062499865,346853280,480,0,1
2857,2587062462163,2587062595092,346853760,480,0,1
2858,2587062618117,2587062700655,346854240,480,0,1
2859,2587062618159,2587062796064,346854720,480,0,1
2860,2587062782326,2587062901566,346855200,480,0,1
2861,2587062782396,2587062997175,346855680,480,0,1
2862,2587062933927,2587063102110,346856160,480,0,1
2863,2587063089140,2587063197425,346856640,480,0,1
2864,2587063089188,2587063302978,346857120,480,0,1
2865,2587063253575,2587063397969,346857600,480,0,1
2866,2587063412704,2587063500431,346858080,480,0,1
2867,2587063412763,2587063595576,346858560,480,0,1
2868,2587063561949,2587063701011,346859040,480,0,1
2869,2587063718339,2587063797924,346859520,480,0,1
2870,2587063718385,2587063896824,346860000,480,0,1
2871,2587063876414,2587063997404,346860480,480,0,1
2872,2587063876447,2587064102737,346860960,480,0,1
2873,2587064029604,2587064198159,346861440,480,0,1
2874,2587064186092,2587064293349,346861920,480,0,1
2875,2587064186157,2587064393543,346862400,480,0,1
2876,2587064342999,2587064499323,346862880,480,0,1
2877,2587064496666,2587064594312,346863360,480,0,1
2878,2587064496721,2587064699814,346863840,480,0,1
2879,2587064662266,2587064794984,346864320,480,0,1
2880,2587064822618,2587064900654,346864800,480,0,1
2881,2587064822664,2587064995792,346865280,480,0,1
2882,2587064983162,2587065101427,346865760,480,0,1
2883,2587064983212,2587065196495,346866240,480,0,1
2884,2587065138558,2587065301827,346866720,480,0,1
2885,2587065294647,2587065402315,346867200,480,0,1
2886,2587065294703,2587065497727,346867680,480,0,1
2887,2587065460480,2587065592981,346868160,480,0,1
2888,2587065620251,2587065698364,346868640,480,0,1
2889,2587065620316,2587065798549,346869120,480,0,1
2890,2587065780147,2587065894027,346869600,480,0,1
2891,2587065780192,2587065999808,346870080,480,0,1
2892,2587065937594,2587066095162,346870560,480,0,1
2893,2587066097531,2587066200334,346871040,480,0,1
2894,2587066097573,2587066295645,346871520,480,0,1
2895,2587066253773,2587066401117,346872000,480,0,1
2896,2587066408499,2587066496471,346872480,480,0,1
2897,2587066408543,2587066601955,346872960,480,0,1
2898,2587066563036,2587066697254,346873440,480,0,1
2899,2587066715050,2587066802810,346873920,480,0,1
2900,2587066715087,2587066898214,346874400,480,0,1
2901,2587066865833,2587066998399,346874880,480,0,1
2902,2587066865888,2587067093699,346875360,480,0,1
2903,2587067021104,2587067199200,346875840,480,0,1
2904,2587067186681,2587067294253,346876320,480,0,1
2905,2587067186728,2587067394716,346876800,480,0,1
2906,2587067342252,2587067500355,346877280,480,0,1
2907,2587067505287,2587067595511,346877760,480,0,1
2908,2587067505348,2587067700902,346878240,480,0,1
2909,2587067663962,2587067796243,346878720,480,0,1
2910,2587067824816,2587067901592,346879200,480,0,1
2911,2587067824868,2587067997081,346879680,480,0,1
2912,2587067983498,2587068102428,346880160,480,0,1
2913,2587067983534,2587068197539,346880640,480,0,1
2914,2587068140096,2587068293018,346881120,480,0,1
2915,2587068295942,2587068398384,346881600,480,0,1
2916,2587068296020,2587068498873,346882080,480,0,1
2917,2587068462094,2587068594204,346882560,480,0,1
2918,2587068617822,2587068699785,346883040,480,0,1
2919,2587068617876,2587068794741,346883520,480,0,1
2920,2587068770898,2587068900311,346884000,480,0,1
2921,2587068927777,2587069000697,346884480,480,0,1
2922,2587068927804,2587069095929,346884960,480,0,1
2923,2587069081848,2587069201237,346885440,480,0,1
2924,2587069081902,2587069296554,346885920,480,0,1
2925,2587069239638,2587069393605,346886400,480,0,1
2926,2587069390943,2587069499083,346886880,480,0,1
2927,2587069390993,2587069594346,346887360,480,0,1
2928,2587069551455,2587069699976,346887840,480,0,1
2929,2587069713549,2587069795072,346888320,480,0,1
2930,2587069713603,2587069900621,346888800,480,0,1
2931,2587069867868,2587070000832,346889280,480,0,1
2932,2587069868065,2587070096189,346889760,480,0,1
2933,2587070024112,2587070201642,346890240,480,0,1
2934,2587070186133,2587070296915,346890720,480,0,1
2935,2587070186178,2587070397816,346891200,480,0,1
2936,2587070342355,2587070498826,346891680,480,0,1
2937,2587070496419,2587070593858,346892160,480,0,1
2938,2587070496479,2587070699442,346892640,480,0,1
2939,2587070651893,2587070794646,346893120,480,0,1
2940,2587070807931,2587070894864,346893600,480,0,1
2941,2587070807968,2587071000220,346894080,480,0,1
2942,2587070961313,2587071095607,346894560,480,0,1
2943,2587071118818,2587071200965,346895040,480,0,1
2944,2587071118871,2587071296261,346895520,480,0,1
2945,2587071283743,2587071402198,346896000,480,0,1
2946,2587071283788,2587071497319,346896480,480,0,1
2947,2587071444238,2587071602458,346896960,480,0,1
2948,2587071600178,2587071698141,346897440,480,0,1
2949,2587071600243,2587071793329,346897920,480,0,1
2950,2587071754302,2587071893487,346898400,480,0,1
2951,2587071911605,2587071999209,346898880,480,0,1
2952,2587071911649,2587072094228,346899360,480,0,1
2953,2587072067014,2587072199620,346899840,480,0,1
2954,2587072067064,2587072294766,346900320,480,0,1
2955,2587072227464,2587072400435,346900800,480,0,1
2956,2587072382678,2587072495831,346901280,480,0,1
2957,2587072382727,2587072601375,346901760,480,0,1
2958,2587072538064,2587072696523,346902240,480,0,1
2959,2587072689062,2587072801818,346902720,480,0,1
2960,2587072689118,2587072902280,346903200,480,0,1
2961,2587072849262,2587072997865,346903680,480,0,1
2962,2587073004691,2587073093116,346904160,480,0,1
2963,2587073004739,2587073198292,346904640,480,0,1
2964,2587073160137,2587073293355,346905120,480,0,1
2965,2587073318508,2587073393670,346905600,480,0,1
2966,2587073318570,2587073499844,346906080,480,0,1
2967,2587073468413,2587073599872,346906560,480,0,1
2968,2587073468476,2587073695161,346907040,480,0,1
2969,2587073627852,2587073800689,346907520,480,0,1
2970,2587073783178,2587073901169,346908000,480,0,1
2971,2587073783243,2587074001618,346908480,480,0,1
2972,2587073932143,2587074101933,346908960,480,0,1
2973,2587074088941,2587074197038,346909440,480,0,1
2974,2587074088984,2587074302408,346909920,480,0,1
2975,2587074254685,2587074397923,346910400,480,0,1
2976,2587074413732,2587074499558,346910880,480,0,1
2977,2587074413770,2587074595060,346911360,480,0,1
2978,2587074562190,2587074700400,346911840,480,0,1
2979,2587074721951,2587074800453,346912320,480,0,1
2980,2587074721988,2587074900706,346912800,480,0,1
2981,2587074882719,2587075001161,346913280,480,0,1
2982,2587074882765,2587075096243,346913760,480,0,1
2983,2587075043329,2587075201543,346914240,480,0,1
2984,2587075209007,2587075297142,346914720,480,0,1
2985,2587075209068,2587075397562,346915200,480,0,1
2986,2587075359420,2587075498187,346915680,480,0,1
2987,2587075515903,2587075593441,346916160,480,0,1
2988,2587075515951,2587075698963,346916640,480,0,1
2989,2587075673219,2587075799256,346917120,480,0,1
2990,2587075673274,2587075899546,346917600,480,0,1
2991,2587075828873,2587075999913,346918080,480,0,1
2992,2587075982755,2587076100249,346918560,480,0,1
2993,2587075982820,2587076195464,346919040,480,0,1
2994,2587076137001,2587076300930,346919520,480,0,1
2995,2587076293414,2587076401461,346920000,480,0,1
2996,2587076293502,2587076496918,346920480,480,0,1
2997,2587076459084,2587076602335,346920960,480,0,1
2998,2587076619748,2587076697538,346921440,480,0,1
2999,2587076619801,2587076802856,346921920,480,0,1
3000,2587076785307,2587076897976,346922400,480,0,1
3001,2587076785375,2587076998251,346922880,480,0,1
3002,2587076945231,2587077093452,346923360,480,0,1
3003,2587077101511,2587077198793,346923840,480,0,1
3004,2587077101574,2587077293996,346924320,480,0,1
3005,2587077255053,2587077394257,346924800,480,0,1
3006,2587077412683,2587077501577,346925280,480,0,1
3007,2587077412722,2587077596784,346925760,480,0,1
3008,2587077569108,2587077702385,346926240,480,0,1
3009,2587077569174,2587077797377,346926720,480,0,1
3010,2587077724273,2587077897760,346927200,480,0,1
3011,2587077885649,2587077998737,346927680,480,0,1
3012,2587077885707,2587078093614,346928160,480,0,1
3013,2587078040230,2587078199029,346928640,480,0,1
3014,2587078196076,2587078294252,346929120,480,0,1
3015,2587078196115,2587078394506,346929600,480,0,1
3016,2587078352378,2587078500239,346930080,480,0,1
3017,2587078513181,2587078595739,346930560,480,0,1
3018,2587078513228,2587078701010,346931040,480,0,1
3019,2587078672572,2587078796019,346931520,480,0,1
3020,2587078823863,2587078901592,346932000,480,0,1
3021,2587078824037,2587078997437,346932480,480,0,1
3022,2587078983917,2587079102512,346932960,480,0,1
3023,2587078983951,2587079197862,346933440,480,0,1
3024,2587079139757,2587079293092,346933920,480,0,1
3025,2587079294295,2587079393292,346934400,480,0,1
3026,2587079294377,2587079499204,346934880,480,0,1
3027,2587079445634,2587079594008,346935360,480,0,1
3028,2587079606419,2587079699427,346935840,480,0,1
3029,2587079606476,2587079799762,346936320,480,0,1
3030,2587079760814,2587079900080,346936800,480,0,1
3031,2587079921978,2587080000726,346937280,480,0,1
3032,2587079922016,2587080101369,346937760,480,0,1
3033,2587080081971,2587080196294,346938240,480,0,1
3034,2587080082006,2587080301598,346938720,480,0,1
3035,2587080240902,2587080394236,346939200,480,0,1
3036,2587080402773,2587080500397,346939680,480,0,1
3037,2587080402829,2587080595639,346940160,480,0,1
3038,2587080563249,2587080701227,346940640,480,0,1
3039,2587080719468,2587080796428,346941120,480,0,1
3040,2587080719536,2587080902111,346941600,480,0,1
3041,2587080874923,2587080998406,346942080,480,0,1
3042,2587080874979,2587081093395,346942560,480,0,1
3043,2587081029667,2587081198820,346943040,480,0,1
3044,2587081185945,2587081294037,346943520,480,0,1
3045,2587081185991,2587081394873,346944000,480,0,1
3046,2587081336744,2587081500092,346944480,480,0,1
3047,2587081502643,2587081595478,346944960,480,0,1
3048,2587081502693,2587081700898,346945440,480,0,1
3049,2587081663426,2587081795997,346945920,480,0,1
3050,2587081823153,2587081901535,346946400,480,0,1
3051,2587081823194,2587081996913,346946880,480,0,1
3052,2587081984077,2587082102159,346947360,480,0,1
3053,2587081984138,2587082197990,346947840,480,0,1
3054,2587082141172,2587082302841,346948320,480,0,1
3055,2587082296192,2587082397991,346948800,480,0,1
3056,2587082296239,2587082498716,346949280,480,0,1
3057,2587082462236,2587082593828,346949760,480,0,1
3058,2587082621094,2587082699176,346950240,480,0,1
3059,2587082621140,2587082794331,346950720,480,0,1
3060,2587082780130,2587082894637,346951200,480,0,1
3061,2587082780157,2587083000033,346951680,480,0,1
3062,2587082937127,2587083095387,346952160,480,0,1
3063,2587083097969,2587083200856,346952640,480,0,1
3064,2587083098021,2587083295749,346953120,480,0,1
3065,2587083252892,2587083401518,346953600,480,0,1
3066,2587083409540,2587083496781,346954080,480,0,1
3067,2587083409592,2587083602211,346954560,480,0,1
3068,2587083570464,2587083697788,346955040,480,0,1
3069,2587083570519,2587083797957,346955520,480,0,1
3070,2587083724857,2587083893391,346956000,480,0,1
3071,2587083885651,2587083999210,346956480,480,0,1
3072,2587083885700,2587084099200,346956960,480,0,1
3073,2587084046295,2587084194456,346957440,480,0,1
3074,2587084207234,2587084300002,346957920,480,0,1
3075,2587084207271,2587084400397,346958400,480,0,1
3076,2587084363063,2587084495612,346958880,480,0,1
3077,2587084517695,2587084601133,346959360,480,0,1
3078,2587084517753,2587084696097,346959840,480,0,1
3079,2587084675081,2587084802254,346960320,480,0,1
3080,2587084675149,2587084902002,346960800,480,0,1
3081,2587084822804,2587084997502,346961280,480,0,1
3082,2587084984016,2587085102931,346961760,480,0,1
3083,2587084984077,2587085198223,346962240,480,0,1
3084,2587085139703,2587085293338,346962720,480,0,1
3085,2587085295285,2587085393474,346963200,480,0,1
3086,2587085295357,2587085499432,346963680,480,0,1
3087,2587085461027,2587085594319,346964160,480,0,1
3088,2587085616081,2587085700491,346964640,480,0,1
3089,2587085616125,2587085795179,346965120,480,0,1
3090,2587085771542,2587085900595,346965600,480,0,1
3091,2587085927601,2587086001037,346966080,480,0,1
3092,2587085927643,2587086096346,346966560,480,0,1
3093,2587086084072,2587086201519,346967040,480,0,1
3094,2587086084146,2587086296749,346967520,480,0,1
3095,2587086240068,2587086394200,346968000,480,0,1
3096,2587086391420,2587086500362,346968480,480,0,1
3097,2587086391469,2587086595152,346968960,480,0,1
3098,2587086551650,2587086700565,346969440,480,0,1
3099,2587086712631,2587086795474,346969920,480,0,1
3100,2587086712676,2587086901056,346970400,480,0,1
3101,2587086868555,2587087001430,346970880,480,0,1
3102,2587086868615,2587087096564,346971360,480,0,1
3103,2587087023467,2587087201762,346971840,480,0,1
3104,2587087184646,2587087297288,346972320,480,0,1
3105,2587087184707,2587087397712,346972800,480,0,1
3106,2587087338891,2587087498513,346973280,480,0,1
3107,2587087495786,2587087593884,346973760,480,0,1
3108,2587087495838,2587087699773,346974240,480,0,1
3109,2587087650787,2587087794559,346974720,480,0,1
3110,2587087808011,2587087894669,346975200,480,0,1
3111,2587087808050,2587088000085,346975680,480,0,1
3112,2587087961193,2587088095496,346976160,480,0,1
3113,2587088117394,2587088200920,346976640,480,0,1
3114,2587088117452,2587088296039,346977120,480,0,1
3115,2587088283369,2587088401564,346977600,480,0,1
3116,2587088283431,2587088497077,346978080,480,0,1
3117,2587088444633,2587088602230,346978560,480,0,1
3118,2587088600886,2587088697574,346979040,480,0,1
3119,2587088600945,2587088793061,346979520,480,0,1
3120,2587088753884,2587088898241,346980000,480,0,1
3121,2587088911151,2587088998515,346980480,480,0,1
3122,2587088911182,2587089093931,346980960,480,0,1
3123,2587089066104,2587089199277,346981440,480,0,1
3124,2587089066155,2587089294567,346981920,480,0,1
3125,2587089222019,2587089394834,346982400,480,0,1
3126,2587089381901,2587089500441,346982880,480,0,1
3127,2587089382184,2587089595601,346983360,480,0,1
3128,2587089543215,2587089701533,346983840,480,0,1
3129,2587089698213,2587089796535,346984320,480,0,1
3130,2587089698260,2587089901938,346984800,480,0,1
3131,2587089859208,2587089997732,346985280,480,0,1
3132,2587090019295,2587090102643,346985760,480,0,1
3133,2587090019340,2587090197911,346986240,480,0,1
3134,2587090184780,2587090293464,346986720,480,0,1
3135,2587090184829,2587090393328,346987200,480,0,1
3136,2587090335317,2587090499380,346987680,480,0,1
3137,2587090496360,2587090594124,346988160,480,0,1
3138,2587090496420,2587090699617,346988640,480,0,1
3139,2587090662697,2587090794631,346989120,480,0,1
3140,2587090822409,2587090901212,346989600,480,0,1
3141,2587090822450,2587090995598,346990080,480,0,1
3142,2587090982633,2587091100920,346990560,480,0,1
3143,2587090982687,2587091196568,346991040,480,0,1
3144,2587091139380,2587091301755,346991520,480,0,1
3145,2587091294018,2587091397105,346992000,480,0,1
3146,2587091294083,2587091498138,346992480,480,0,1
3147,2587091459547,2587091593243,346992960,480,0,1
3148,2587091619849,2587091698858,346993440,480,0,1
3149,2587091619899,2587091793480,346993920,480,0,1
3150,2587091769463,2587091893760,346994400,480,0,1
3151,2587091926693,2587091999401,346994880,480,0,1
3152,2587091926737,2587092094597,346995360,480,0,1
3153,2587092081423,2587092200051,346995840,480,0,1
3154,2587092081451,2587092295234,346996320,480,0,1
3155,2587092233413,2587092401889,346996800,480,0,1
3156,2587092388546,2587092497115,346997280,480,0,1
3157,2587092388587,2587092602409,346997760,480,0,1
3158,2587092548877,2587092697924,346998240,480,0,1
3159,2587092704875,2587092792798,346998720,480,0,1
3160,2587092704903,2587092898234,346999200,480,0,1
3161,2587092859806,2587092998720,346999680,480,0,1
3162,2587093015755,2587093098995,347000160,480,0,1
3163,2587093015889,2587093194090,347000640,480,0,1
3164,2587093171512,2587093299805,347001120,480,0,1
3165,2587093171568,2587093399770,347001600,480,0,1
3166,2587093326432,2587093500061,347002080,480,0,1
3167,2587093482549,2587093595249,347002560,480,0,1
3168,2587093482656,2587093700554,347003040,480,0,1
3169,2587093637588,2587093795816,347003520,480,0,1
3170,2587093793059,2587093901531,347004000,480,0,1
3171,2587093793103,2587093996650,347004480,480,0,1
3172,2587093943153,2587094101930,347004960,480,0,1
3173,2587094098749,2587094197459,347005440,480,0,1
3174,2587094098784,2587094302444,347005920,480,0,1
3175,2587094254456,2587094397785,347006400,480,0,1
3176,2587094410971,2587094499837,347006880,480,0,1
3177,2587094411016,2587094594766,347007360,480,0,1
3178,2587094566945,2587094700129,347007840,480,0,1
3179,2587094722313,2587094795420,347008320,480,0,1
3180,2587094722358,2587094900813,347008800,480,0,1
3181,2587094882631,2587095001036,347009280,480,0,1
3182,2587094882663,2587095096496,347009760,480,0,1
3183,2587095042738,2587095201514,347010240,480,0,1
3184,2587095204001,2587095297497,347010720,480,0,1
3185,2587095204051,2587095397351,347011200,480,0,1
3186,2587095359377,2587095497911,347011680,480,0,1
3187,2587095519981,2587095592982,347012160,480,0,1
3188,2587095520039,2587095698574,347012640,480,0,1
3189,2587095685322,2587095793445,347013120,480,0,1
3190,2587095685368,2587095893763,347013600,480,0,1
3191,2587095841013,2587095999530,347014080,480,0,1
3192,2587095996312,2587096094521,347014560,480,0,1
3193,2587095996341,2587096200009,347015040,480,0,1
3194,2587096161752,2587096295115,347015520,480,0,1
3195,2587096317140,2587096400695,347016000,480,0,1
3196,2587096317185,2587096500952,347016480,480,0,1
3197,2587096473475,2587096596270,347016960,480,0,1
3198,2587096473532,2587096701907,347017440,480,0,1
3199,2587096627894,2587096796836,347017920,480,0,1
3200,2587096784325,2587096897616,347018400,480,0,1
3201,2587096784362,2587096997884,347018880,480,0,1
3202,2587096944748,2587097093306,347019360,480,0,1
3203,2587097100007,2587097198705,347019840,480,0,1
3204,2587097100063,2587097293655,347020320,480,0,1
3205,2587097255374,2587097393936,347020800,480,0,1
3206,2587097411382,2587097501156,347021280,480,0,1
3207,2587097411405,2587097595992,347021760,480,0,1
3208,2587097568442,2587097701337,347022240,480,0,1
3209,2587097568478,2587097796499,347022720,480,0,1
3210,2587097727966,2587097901845,347023200,480,0,1
3211,2587097884412,2587097997562,347023680,480,0,1
3212,2587097884461,2587098092911,347024160,480,0,1
3213,2587098039285,2587098198037,347024640,480,0,1
3214,2587098194992,2587098293155,347025120,480,0,1
3215,2587098195057,2587098393438,347025600,480,0,1
3216,2587098350617,2587098499124,347026080,480,0,1
3217,2587098506842,2587098594465,347026560,480,0,1
3218,2587098506893,2587098694944,347027040,480,0,1
3219,2587098661520,2587098800122,347027520,480,0,1
3220,2587098822331,2587098900502,347028000,480,0,1
3221,2587098822366,2587098995643,347028480,480,0,1
3222,2587098982563,2587099101092,347028960,480,0,1
3223,2587098982601,2587099196336,347029440,480,0,1
3224,2587099138030,2587099301908,347029920,480,0,1
3225,2587099293619,2587099401982,347030400,480,0,1
3226,2587099293651,2587099497251,347030880,480,0,1
3227,2587099443973,2587099602736,347031360,480,0,1
3228,2587099599861,2587099697874,347031840,480,0,1
3229,2587099599912,2587099793020,347032320,480,0,1
3230,2587099754078,2587099893222,347032800,480,0,1
3231,2587099912061,2587099998662,347033280,480,0,1
3232,2587099912117,2587100093989,347033760,480,0,1
3233,2587100066343,2587100199542,347034240,480,0,1
3234,2587100066387,2587100294840,347034720,480,0,1
3235,2587100227416,2587100400261,347035200,480,0,1
3236,2587100382245,2587100496382,347035680,480,0,1
3237,2587100382299,2587100601078,347036160,480,0,1
3238,2587100538137,2587100696463,347036640,480,0,1
3239,2587100688102,2587100802218,347037120,480,0,1
3240,2587100688160,2587100902301,347037600,480,0,1
3241,2587100849284,2587100997774,347038080,480,0,1
3242,2587101004160,2587101093188,347038560,480,0,1
3243,2587101004202,2587101198401,347039040,480,0,1
3244,2587101158993,2587101293503,347039520,480,0,1
3245,2587101316354,2587101393869,347040000,480,0,1
3246,2587101316402,2587101499719,347040480,480,0,1
3247,2587101467029,2587101600200,347040960,480,0,1
3248,2587101627487,2587101695720,347041440,480,0,1
3249,2587101627532,2587101800947,347041920,480,0,1
3250,2587101783533,2587101901422,347042400,480,0,1
3251,2587101783576,2587101996965,347042880,480,0,1
3252,2587101934946,2587102102232,347043360,480,0,1
3253,2587102085214,2587102197751,347043840,480,0,1
3254,2587102085266,2587102293371,347044320,480,0,1
3255,2587102240005,2587102398274,347044800,480,0,1
3256,2587102400856,2587102499000,347045280,480,0,1
3257,2587102400893,2587102593995,347045760,480,0,1
3258,2587102561473,2587102699453,347046240,480,0,1
3259,2587102716648,2587102794766,347046720,480,0,1
3260,2587102716691,2587102895525,347047200,480,0,1
3261,2587102882055,2587103000266,347047680,480,0,1
3262,2587102882111,2587103095496,347048160,480,0,1
3263,2587103042451,2587103201138,347048640,480,0,1
3264,2587103208058,2587103295956,347049120,480,0,1
3265,2587103208104,2587103401450,347049600,480,0,1
3266,2587103362358,2587103496993,347050080,480,0,1
3267,2587103519071,2587103602267,347050560,480,0,1
3268,2587103519138,2587103697685,347051040,480,0,1
3269,2587103675438,2587103793128,347051520,480,0,1
3270,2587103675476,2587103899942,347052000,480,0,1
3271,2587103826787,2587104000206,347052480,480,0,1
3272,2587103982696,2587104095751,347052960,480,0,1
3273,2587103982743,2587104200838,347053440,480,0,1
3274,2587104137496,2587104295821,347053920,480,0,1
3275,2587104293183,2587104401427,347054400,480,0,1
3276,2587104293223,2587104496764,347054880,480,0,1
3277,2587104458862,2587104602104,347055360,480,0,1
3278,2587104609898,2587104697638,347055840,480,0,1
3279,2587104609950,2587104802717,347056320,480,0,1
3280,2587104768658,2587104897942,347056800,480,0,1
3281,2587104925643,2587104998544,347057280,480,0,1
3282,2587104925674,2587105093541,347057760,480,0,1
3283,2587105085123,2587105198885,347058240,480,0,1
3284,2587105085182,2587105294313,347058720,480,0,1
3285,2587105241333,2587105394488,347059200,480,0,1
3286,2587105391813,2587105499987,347059680,480,0,1
3287,2587105391869,2587105595384,347060160,480,0,1
3288,2587105553021,2587105700878,347060640,480,0,1
3289,2587105713870,2587105796009,347061120,480,0,1
3290,2587105713905,2587105901679,347061600,480,0,1
3291,2587105875655,2587105996903,347062080,480,0,1
3292,2587105875720,2587106102469,347062560,480,0,1
3293,2587106033989,2587106197999,347063040,480,0,1
3294,2587106195426,2587106298096,347063520,480,0,1
3295,2587106195455,2587106393353,347064000,480,0,1
3296,2587106351266,2587106499160,347064480,480,0,1
3297,2587106507337,2587106594251,347064960,480,0,1
3298,2587106507382,2587106699519,347065440,480,0,1
3299,2587106660467,2587106794731,347065920,480,0,1
3300,2587106813884,2587106900321,347066400,480,0,1
3301,2587106813940,2587106996014,347066880,480,0,1
3302,2587106968121,2587107101537,347067360,480,0,1
3303,2587106968166,2587107196574,347067840,480,0,1
3304,2587107128926,2587107301825,347068320,480,0,1
3305,2587107283954,2587107402177,347068800,480,0,1
3306,2587107284012,2587107497651,347069280,480,0,1
3307,2587107436256,2587107602732,347069760,480,0,1
3308,2587107590350,2587107698219,347070240,480,0,1
3309,2587107590412,2587107798453,347070720,480,0,1
3310,2587107744927,2587107894100,347071200,480,0,1
3311,2587107903041,2587107999841,347071680,480,0,1
3312,2587107903088,2587108095468,347072160,480,0,1
3313,2587108061985,2587108200383,347072640,480,0,1
3314,2587108222345,2587108295583,347073120,480,0,1
3315,2587108222388,2587108395884,347073600,480,0,1
3316,2587108383837,2587108501435,347074080,480,0,1
3317,2587108383880,2587108596742,347074560,480,0,1
3318,2587108543460,2587108701977,347075040,480,0,1
3319,2587108704815,2587108797155,347075520,480,0,1
3320,2587108704865,2587108897826,347076000,480,0,1
3321,2587108861039,2587108998139,347076480,480,0,1
3322,2587109021528,2587109093729,347076960,480,0,1
3323,2587109021583,2587109199062,347077440,480,0,1
3324,2587109185975,2587109294100,347077920,480,0,1
3325,2587109186169,2587109394301,347078400,480,0,1
3326,2587109342198,2587109500304,347078880,480,0,1
3327,2587109502315,2587109595392,347079360,480,0,1
3328,2587109502378,2587109700725,347079840,480,0,1
3329,2587109662582,2587109795675,347080320,480,0,1
3330,2587109823535,2587109901236,347080800,480,0,1
3331,2587109823579,2587109996614,347081280,480,0,1
3332,2587109983411,2587110102078,347081760,480,0,1
3333,2587109983473,2587110197161,347082240,480,0,1
3334,2587110139019,2587110302477,347082720,480,0,1
3335,2587110296864,2587110398000,347083200,480,0,1
3336,2587110296930,2587110498500,347083680,480,0,1
3337,2587110460833,2587110593687,347084160,480,0,1
3338,2587110622113,2587110699390,347084640,480,0,1
3339,2587110622171,2587110794433,347085120,480,0,1
3340,2587110785658,2587110894763,347085600,480,0,1
3341,2587110785704,2587111000430,347086080,480,0,1
3342,2587110946531,2587111095553,347086560,480,0,1
3343,2587111099169,2587111200834,347087040,480,0,1
3344,2587111099221,2587111296254,347087520,480,0,1
3345,2587111253282,2587111401708,347088000,480,0,1
3346,2587111408864,2587111497386,347088480,480,0,1
3347,2587111408931,2587111602679,347088960,480,0,1
3348,2587111569151,2587111697791,347089440,480,0,1
3349,2587111725155,2587111798106,347089920,480,0,1
3350,2587111725230,2587111893443,347090400,480,0,1
3351,2587111885849,2587111999079,347090880,480,0,1
3352,2587111885895,2587112094497,347091360,480,0,1
3353,2587112042165,2587112199840,347091840,480,0,1
3354,2587112206873,2587112294923,347092320,480,0,1
3355,2587112206921,2587112400455,347092800,480,0,1
3356,2587112362620,2587112495922,347093280,480,0,1
3357,2587112523546,2587112601170,347093760,480,0,1
3358,2587112523599,2587112696578,347094240,480,0,1
3359,2587112684796,2587112796985,347094720,480,0,1
3360,2587112684871,2587112897403,347095200,480,0,1
3361,2587112839849,2587112997873,347095680,480,0,1
3362,2587112994705,2587113093276,347096160,480,0,1
3363,2587112994765,2587113198451,347096640,480,0,1
3364,2587113150629,2587113293769,347097120,480,0,1
3365,2587113306335,2587113394215,347097600,480,0,1
3366,2587113306381,2587113499799,347098080,480,0,1
3367,2587113462053,2587113594996,347098560,480,0,1
3368,2587113618621,2587113700821,347099040,480,0,1
3369,2587113618873,2587113795957,347099520,480,0,1
3370,2587113782268,2587113901598,347100000,480,0,1
3371,2587113782301,2587113997396,347100480,480,0,1
3372,2587113944454,2587114102492,347100960,480,0,1
3373,2587114098587,2587114197802,347101440,480,0,1
3374,2587114098620,2587114293102,347101920,480,0,1
3375,2587114254967,2587114398928,347102400,480,0,1
3376,2587114412893,2587114501029,347102880,480,0,1
3377,2587114412932,2587114596366,347103360,480,0,1
3378,2587114568408,2587114701614,347103840,480,0,1
3379,2587114723027,2587114796992,347104320,480,0,1
3380,2587114723071,2587114897432,347104800,480,0,1
3381,2587114884748,2587114997732,347105280,480,0,1
3382,2587114884793,2587115093087,347105760,480,0,1
3383,2587115040513,2587115198505,347106240,480,0,1
3384,2587115195325,2587115293616,347106720,480,0,1
3385,2587115195371,2587115393991,347107200,480,0,1
3386,2587115352079,2587115499942,347107680,480,0,1
3387,2587115512864,2587115595195,347108160,480,0,1
3388,2587115512920,2587115700661,347108640,480,0,1
3389,2587115674467,2587115795578,347109120,480,0,1
3390,2587115674531,2587115901751,347109600,480,0,1
3391,2587115823937,2587115997325,347110080,480,0,1
3392,2587115984604,2587116102784,347110560,480,0,1
3393,2587115984696,2587116198018,347111040,480,0,1
3394,2587116140354,2587116293262,347111520,480,0,1
3395,2587116295682,2587116393448,347112000,480,0,1
3396,2587116295707,2587116499088,347112480,480,0,1
3397,2587116446057,2587116594369,347112960,480,0,1
3398,2587116605830,2587116699911,347113440,480,0,1
3399,2587116605896,2587116794910,347113920,480,0,1
3400,2587116760993,2587116900537,347114400,480,0,1
3401,2587116922876,2587117000784,347114880,480,0,1
3402,2587116922910,2587117095918,347115360,480,0,1
3403,2587117082530,2587117201126,347115840,480,0,1
3404,2587117082585,2587117296741,347116320,480,0,1
3405,2587117240524,2587117393310,347116800,480,0,1
3406,2587117400724,2587117499085,347117280,480,0,1
3407,2587117400784,2587117594194,347117760,480,0,1
3408,2587117561831,2587117699782,347118240,480,0,1
3409,2587117716599,2587117794874,347118720,480,0,1
3410,2587117716663,2587117895131,347119200,480,0,1
